"MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY",
1,"EV","DTW","JAX",0.00,27.00,
1,"EV","DTW","JAX",35.00,14.00,
1,"EV","DTW","JAX",-5.00,30.00,
1,"EV","DTW","JAX",0.00,-6.00,
1,"EV","DTW","JAX",144.00,109.00,
1,"EV","DTW","JAX",56.00,15.00,
1,"EV","DTW","JAX",-9.00,-23.00,
1,"EV","DTW","JAX",-1.00,-30.00,
1,"EV","DTW","JAX",947.00,902.00,
1,"EV","DTW","JAX",-5.00,-11.00,
1,"EV","DTW","JAX",1.00,-17.00,
1,"EV","DTW","JAX",10.00,1.00,
1,"EV","DTW","JAX",-3.00,5.00,
1,"EV","DTW","JAX",9.00,-3.00,
1,"EV","DTW","JAX",282.00,259.00,
1,"EV","DTW","JAX",-2.00,-29.00,
1,"EV","DTW","JAX",-2.00,-36.00,
1,"EV","JAX","DTW",-5.00,-10.00,
1,"EV","JAX","DTW",-8.00,-22.00,
1,"EV","JAX","DTW",39.00,59.00,
1,"EV","JAX","DTW",-8.00,-25.00,
1,"EV","JAX","DTW",-4.00,5.00,
1,"EV","JAX","DTW",-4.00,-13.00,
1,"EV","JAX","DTW",284.00,275.00,
1,"EV","JAX","DTW",-4.00,-30.00,
1,"EV","JAX","DTW",49.00,21.00,
1,"EV","JAX","DTW",-10.00,-31.00,
1,"EV","JAX","DTW",-2.00,-3.00,
1,"EV","JAX","DTW",-4.00,-14.00,
1,"EV","JAX","DTW",-5.00,-15.00,
1,"EV","JAX","DTW",97.00,86.00,
1,"EV","JAX","DTW",2.00,8.00,
1,"EV","JAX","DTW",-5.00,-20.00,
1,"EV","JAX","DTW",-7.00,-15.00,
1,"EV","JAX","DTW",475.00,448.00,
1,"EV","JAX","DTW",-7.00,-22.00,
1,"EV","JAX","DTW",-9.00,-18.00,
1,"EV","JAX","DTW",-5.00,-22.00,
1,"EV","JAX","DTW",-5.00,-21.00,
1,"EV","JAX","DTW",-9.00,-23.00,
1,"EV","JAX","DTW",-11.00,-13.00,
1,"EV","JAX","DTW",-5.00,-8.00,
1,"EV","ATL","TLH",0.00,-7.00,
1,"EV","ATL","TLH",-3.00,-13.00,
1,"EV","ATL","TLH",12.00,0.00,
1,"EV","ATL","TLH",-2.00,-10.00,
1,"EV","ATL","TLH",-4.00,-14.00,
1,"EV","ATL","TLH",29.00,24.00,
1,"EV","ATL","TLH",-4.00,-6.00,
1,"EV","ATL","TLH",-8.00,-13.00,
1,"EV","ATL","EYW",120.00,111.00,
1,"EV","ATL","EYW",-6.00,-20.00,
1,"EV","ATL","EYW",-4.00,1.00,
1,"EV","ATL","EYW",-5.00,-16.00,
1,"EV","ATL","EYW",64.00,70.00,
1,"EV","ATL","EYW",79.00,77.00,
1,"EV","ATL","EYW",-1.00,-13.00,
1,"EV","ATL","EYW",49.00,38.00,
1,"EV","ATL","EYW",128.00,,
1,"EV","ATL","EYW",-2.00,1.00,
1,"EV","ATL","EYW",6.00,4.00,
1,"EV","ATL","EYW",-4.00,-11.00,
1,"EV","ATL","EYW",190.00,200.00,
1,"EV","ATL","EYW",226.00,229.00,
1,"EV","ATL","EYW",3.00,0.00,
1,"EV","ATL","EYW",-6.00,-8.00,
1,"EV","ATL","EYW",-3.00,-6.00,
1,"EV","ATL","EYW",65.00,61.00,
1,"EV","ATL","EYW",10.00,7.00,
1,"EV","ATL","EYW",78.00,75.00,
1,"EV","ATL","EYW",-5.00,-6.00,
1,"EV","ATL","EYW",-1.00,5.00,
1,"EV","ATL","EYW",-1.00,3.00,
1,"EV","ATL","EYW",16.00,1.00,
1,"EV","ATL","EYW",-4.00,-13.00,
1,"EV","EYW","ATL",108.00,97.00,
1,"EV","EYW","ATL",-17.00,-21.00,
1,"EV","EYW","ATL",-1.00,-6.00,
1,"EV","EYW","ATL",-14.00,-24.00,
1,"EV","EYW","ATL",67.00,54.00,
1,"EV","EYW","ATL",88.00,72.00,
1,"EV","EYW","ATL",-13.00,-27.00,
1,"EV","EYW","ATL",29.00,14.00,
1,"EV","EYW","ATL",274.00,257.00,
1,"EV","EYW","ATL",-1.00,-24.00,
1,"EV","EYW","ATL",51.00,79.00,
1,"EV","EYW","ATL",-10.00,-28.00,
1,"EV","EYW","ATL",184.00,198.00,
1,"EV","EYW","ATL",244.00,223.00,
1,"EV","EYW","ATL",21.00,10.00,
1,"EV","EYW","ATL",-13.00,-28.00,
1,"EV","EYW","ATL",24.00,8.00,
1,"EV","EYW","ATL",55.00,36.00,
1,"EV","EYW","ATL",-5.00,-19.00,
1,"EV","EYW","ATL",57.00,50.00,
1,"EV","EYW","ATL",-10.00,-31.00,
1,"EV","EYW","ATL",-11.00,-11.00,
1,"EV","EYW","ATL",8.00,-3.00,
1,"EV","EYW","ATL",-10.00,-16.00,
1,"EV","EYW","ATL",-13.00,-30.00,
1,"EV","TLH","ATL",8.00,1.00,
1,"EV","ATL","EYW",11.00,3.00,
1,"EV","ATL","EYW",-4.00,-16.00,
1,"EV","ATL","EYW",-5.00,-3.00,
1,"EV","ATL","EYW",-1.00,-9.00,
1,"EV","ATL","EYW",42.00,24.00,
1,"EV","ATL","EYW",65.00,63.00,
1,"EV","ATL","EYW",117.00,115.00,
1,"EV","ATL","EYW",-6.00,-26.00,
1,"EV","ATL","EYW",10.00,-8.00,
1,"EV","ATL","EYW",3.00,-3.00,
1,"EV","ATL","EYW",-7.00,1.00,
1,"EV","ATL","EYW",1.00,2.00,
1,"EV","ATL","EYW",126.00,113.00,
1,"EV","ATL","EYW",4.00,-3.00,
1,"EV","ATL","EYW",,,
1,"EV","ATL","EYW",96.00,86.00,
1,"EV","ATL","EYW",-1.00,-13.00,
1,"EV","ATL","EYW",-4.00,-9.00,
1,"EV","ATL","EYW",-3.00,-15.00,
1,"EV","ATL","EYW",10.00,7.00,
1,"EV","ATL","EYW",-2.00,-6.00,
1,"EV","ATL","EYW",-4.00,-15.00,
1,"EV","ATL","EYW",48.00,39.00,
1,"EV","ATL","EYW",-11.00,-23.00,
1,"EV","ATL","EYW",-3.00,-13.00,
1,"EV","ATL","EYW",4.00,4.00,
1,"EV","ATL","EYW",-2.00,-9.00,
1,"EV","ATL","EYW",-3.00,-20.00,
1,"EV","ATL","EYW",22.00,9.00,
1,"EV","ATL","EYW",-4.00,-6.00,
1,"EV","ATL","EYW",-3.00,0.00,
1,"EV","ATL","EYW",51.00,46.00,
1,"EV","ATL","EYW",-2.00,-10.00,
1,"EV","EYW","ATL",-5.00,-15.00,
1,"EV","EYW","ATL",-7.00,-8.00,
1,"EV","EYW","ATL",44.00,26.00,
1,"EV","EYW","ATL",-13.00,-28.00,
1,"DL","JFK","TPA",-4.00,-27.00,
1,"DL","TPA","ATL",45.00,30.00,
1,"DL","ATL","TPA",-1.00,-11.00,
1,"DL","ATL","MCO",30.00,27.00,
1,"DL","MCO","ATL",0.00,-10.00,
1,"DL","ATL","MCO",-1.00,-1.00,
1,"DL","MCO","ATL",1.00,4.00,
1,"DL","FLL","JFK",2.00,-21.00,
1,"DL","MCO","ATL",8.00,-9.00,
1,"DL","TPA","ATL",-5.00,-9.00,
1,"DL","MIA","ATL",-5.00,-24.00,
1,"DL","MCO","ATL",10.00,-6.00,
1,"DL","TPA","ATL",149.00,132.00,
1,"DL","MIA","ATL",-2.00,-19.00,
1,"DL","ATL","MIA",17.00,19.00,
1,"DL","RSW","DTW",-8.00,0.00,
1,"DL","MCO","MIA",-4.00,-13.00,
1,"DL","MIA","MCO",12.00,6.00,
1,"DL","JFK","MCO",5.00,1.00,
1,"DL","JAX","JFK",-4.00,-33.00,
1,"DL","LGA","SRQ",15.00,1.00,
1,"DL","TPA","JFK",-2.00,-19.00,
1,"DL","TPA","JFK",-7.00,-29.00,
1,"DL","MCO","JFK",13.00,-8.00,
1,"DL","MIA","JFK",20.00,4.00,
1,"DL","JFK","MIA",-5.00,-29.00,
1,"DL","DAB","ATL",-2.00,-18.00,
1,"DL","FLL","ATL",-2.00,-2.00,
1,"DL","FLL","ATL",-6.00,-14.00,
1,"DL","DTW","MCO",0.00,-22.00,
1,"DL","MCO","LGA",1.00,-8.00,
1,"DL","MIA","DTW",-4.00,-27.00,
1,"DL","PBI","ATL",50.00,50.00,
1,"DL","MIA","LGA",-5.00,-43.00,
1,"DL","ATL","VPS",-4.00,-15.00,
1,"DL","ATL","MLB",-1.00,-6.00,
1,"DL","ATL","PBI",43.00,57.00,
1,"DL","TPA","LGA",-3.00,3.00,
1,"DL","LGA","TPA",-4.00,-18.00,
1,"DL","ATL","RSW",-4.00,-16.00,
1,"DL","RSW","ATL",-9.00,-22.00,
1,"DL","CVG","MCO",-5.00,-17.00,
1,"DL","MCO","CVG",-3.00,-12.00,
1,"DL","MCO","LGA",9.00,-9.00,
1,"DL","MSP","TPA",-2.00,24.00,
1,"DL","TPA","MSP",23.00,27.00,
1,"DL","FLL","LGA",52.00,49.00,
1,"DL","LGA","PBI",4.00,-6.00,
1,"DL","TPA","LGA",0.00,-25.00,
1,"DL","ATL","PBI",-1.00,-13.00,
1,"DL","ATL","JAX",-2.00,-9.00,
1,"DL","JAX","ATL",12.00,17.00,
1,"DL","DTW","FLL",12.00,2.00,
1,"DL","DTW","PBI",3.00,-1.00,
1,"DL","MCO","LGA",-1.00,-25.00,
1,"DL","LGA","MCO",37.00,24.00,
1,"DL","LGA","TPA",11.00,11.00,
1,"DL","MCO","LGA",-5.00,-18.00,
1,"DL","MIA","ATL",0.00,6.00,
1,"DL","ATL","MCO",-8.00,-18.00,
1,"DL","LGA","MIA",-8.00,-7.00,
1,"DL","ATL","MCO",12.00,8.00,
1,"DL","MCO","ATL",-3.00,-13.00,
1,"DL","LGA","PBI",30.00,11.00,
1,"DL","LGA","RSW",114.00,113.00,
1,"DL","LGA","MCO",-1.00,-14.00,
1,"DL","MIA","ATL",22.00,4.00,
1,"DL","FLL","LGA",-4.00,-15.00,
1,"DL","MSP","RSW",0.00,-21.00,
1,"DL","RSW","MSP",-7.00,8.00,
1,"DL","MCO","LGA",18.00,-6.00,
1,"DL","MCO","SLC",-5.00,-8.00,
1,"DL","MIA","LGA",-1.00,-19.00,
1,"DL","FLL","SLC",-3.00,-30.00,
1,"DL","CVG","TPA",-10.00,12.00,
1,"DL","TPA","CVG",15.00,9.00,
1,"DL","TPA","ATL",-3.00,-14.00,
1,"DL","LGA","RSW",-7.00,-30.00,
1,"DL","RSW","LGA",108.00,97.00,
1,"DL","MSP","MCO",-1.00,2.00,
1,"DL","SEA","MCO",-1.00,-7.00,
1,"DL","BOS","MCO",14.00,28.00,
1,"DL","MCO","BOS",-13.00,-32.00,
1,"DL","JAX","ATL",-3.00,-15.00,
1,"DL","MCO","BOS",295.00,268.00,
1,"DL","ATL","RSW",-6.00,-12.00,
1,"DL","ATL","PBI",24.00,23.00,
1,"DL","PBI","ATL",18.00,-3.00,
1,"DL","LGA","PBI",12.00,-17.00,
1,"DL","ATL","MCO",0.00,12.00,
1,"DL","DTW","FLL",-3.00,-1.00,
1,"DL","FLL","DTW",-1.00,-16.00,
1,"DL","LAX","MCO",-2.00,-11.00,
1,"DL","MCO","SEA",-5.00,-5.00,
1,"DL","SLC","TPA",11.00,-3.00,
1,"DL","ATL","DAB",-2.00,-15.00,
1,"DL","DAB","ATL",-7.00,-15.00,
1,"DL","ATL","JAX",13.00,1.00,
1,"DL","FLL","MSP",-5.00,-20.00,
1,"DL","MSP","FLL",-1.00,3.00,
1,"DL","FLL","JFK",63.00,55.00,
1,"DL","ATL","MCO",108.00,111.00,
1,"DL","MCO","ATL",104.00,84.00,
1,"DL","ATL","FLL",17.00,21.00,
1,"DL","LGA","FLL",11.00,39.00,
1,"DL","ATL","PBI",-3.00,-15.00,
1,"DL","PBI","ATL",28.00,7.00,
1,"DL","ATL","RSW",31.00,29.00,
1,"DL","RSW","ATL",31.00,9.00,
1,"DL","DAB","ATL",-6.00,-22.00,
1,"DL","FLL","SLC",19.00,-1.00,
1,"DL","SLC","FLL",-2.00,6.00,
1,"DL","VPS","ATL",-3.00,-11.00,
1,"DL","MIA","LAX",-10.00,-5.00,
1,"DL","PBI","LGA",23.00,-2.00,
1,"DL","PBI","ATL",96.00,89.00,
1,"DL","MLB","ATL",3.00,-16.00,
1,"DL","TPA","SLC",-2.00,-19.00,
1,"DL","BOS","PBI",-1.00,-4.00,
1,"DL","MCO","SLC",-3.00,-1.00,
1,"DL","ATL","MCO",47.00,45.00,
1,"DL","MSP","MIA",7.00,-8.00,
1,"DL","ATL","RSW",39.00,40.00,
1,"DL","RSW","ATL",-7.00,-24.00,
1,"DL","PNS","ATL",-2.00,-16.00,
1,"DL","ATL","PNS",-2.00,-1.00,
1,"DL","ECP","ATL",3.00,-11.00,
1,"DL","PBI","LGA",-5.00,-31.00,
1,"DL","BOS","MCO",18.00,29.00,
1,"DL","IND","MCO",-6.00,-14.00,
1,"DL","MCO","IND",0.00,-9.00,
1,"DL","ATL","PNS",12.00,1.00,
1,"DL","PNS","ATL",1.00,-10.00,
1,"DL","ATL","MCO",-5.00,0.00,
1,"DL","MIA","JFK",14.00,-20.00,
1,"DL","ATL","PBI",0.00,5.00,
1,"DL","MIA","LGA",0.00,-22.00,
1,"DL","LAX","MCO",-1.00,-28.00,
1,"DL","ATL","SRQ",22.00,14.00,
1,"DL","ATL","MIA",7.00,11.00,
1,"DL","MIA","JFK",-2.00,-18.00,
1,"DL","BOS","MCO",-1.00,1.00,
1,"DL","ATL","JAX",59.00,110.00,
1,"DL","JAX","ATL",112.00,98.00,
1,"DL","CVG","MCO",-2.00,-5.00,
1,"DL","MCO","CVG",-4.00,-17.00,
1,"DL","ATL","EYW",2.00,-8.00,
1,"DL","EYW","ATL",0.00,-20.00,
1,"DL","LGA","MIA",28.00,17.00,
1,"DL","RSW","ATL",-4.00,-16.00,
1,"DL","RSW","LGA",-15.00,-42.00,
1,"DL","ATL","PNS",56.00,67.00,
1,"DL","PNS","ATL",54.00,47.00,
1,"DL","MIA","JFK",-6.00,-38.00,
1,"DL","MCO","LGA",56.00,36.00,
1,"DL","LGA","MCO",-6.00,4.00,
1,"DL","ATL","JAX",50.00,46.00,
1,"DL","ATL","VPS",-2.00,-18.00,
1,"DL","VPS","ATL",-8.00,-13.00,
1,"DL","TLH","ATL",1.00,-11.00,
1,"DL","LAX","TPA",11.00,-2.00,
1,"DL","MCO","LGA",-3.00,-25.00,
1,"DL","LGA","MCO",0.00,5.00,
1,"DL","FLL","LGA",32.00,18.00,
1,"DL","LGA","MIA",-3.00,-26.00,
1,"DL","ATL","JAX",13.00,-1.00,
1,"DL","JAX","ATL",-6.00,-13.00,
1,"DL","ATL","FLL",-4.00,-11.00,
1,"DL","FLL","ATL",20.00,16.00,
1,"DL","DTW","MCO",-6.00,-10.00,
1,"DL","MCO","DTW",-5.00,-22.00,
1,"DL","ATL","SRQ",-1.00,-4.00,
1,"DL","BOS","RSW",-1.00,-10.00,
1,"DL","LGA","RSW",-9.00,-11.00,
1,"DL","LGA","MIA",-1.00,-14.00,
1,"DL","RSW","MSP",0.00,-13.00,
1,"DL","ATL","MIA",47.00,50.00,
1,"DL","LGA","MCO",23.00,40.00,
1,"DL","MSP","MCO",-7.00,-14.00,
1,"DL","MIA","MSP",-6.00,-12.00,
1,"DL","PBI","BOS",5.00,3.00,
1,"DL","FLL","LGA",-5.00,-24.00,
1,"DL","MCO","LAX",0.00,-13.00,
1,"DL","ATL","PNS",33.00,20.00,
1,"DL","PNS","ATL",25.00,14.00,
1,"DL","SRQ","ATL",-8.00,6.00,
1,"DL","MCO","MSP",-5.00,0.00,
1,"DL","MSP","MCO",-4.00,-11.00,
1,"DL","DTW","FLL",-7.00,-38.00,
1,"DL","ATL","EYW",67.00,96.00,
1,"DL","EYW","ATL",97.00,78.00,
1,"DL","ATL","EYW",-2.00,-7.00,
1,"DL","EYW","ATL",-1.00,-20.00,
1,"DL","ATL","RSW",-1.00,-12.00,
1,"DL","MCO","LGA",-5.00,4.00,
1,"DL","ATL","FLL",0.00,1.00,
1,"DL","FLL","ATL",0.00,-10.00,
1,"DL","TPA","LGA",7.00,-14.00,
1,"DL","ATL","TPA",0.00,-5.00,
1,"DL","RSW","ATL",-8.00,-18.00,
1,"DL","TPA","LAX",-3.00,-2.00,
1,"DL","TPA","BOS",3.00,-19.00,
1,"DL","MCO","MSP",3.00,-14.00,
1,"DL","TPA","ATL",0.00,-6.00,
1,"DL","MSP","RSW",-1.00,-20.00,
1,"DL","LGA","MCO",-5.00,27.00,
1,"DL","ATL","MCO",2.00,-10.00,
1,"DL","ATL","SRQ",7.00,5.00,
1,"DL","FLL","DTW",-3.00,-7.00,
1,"DL","ATL","FLL",2.00,0.00,
1,"DL","MSP","JAX",-1.00,-39.00,
1,"DL","DTW","TPA",143.00,131.00,
1,"DL","JAX","MSP",7.00,-11.00,
1,"DL","DTW","SRQ",-3.00,-25.00,
1,"DL","SRQ","DTW",-5.00,-12.00,
1,"DL","LGA","MCO",33.00,42.00,
1,"DL","LAX","MCO",-5.00,-7.00,
1,"DL","ATL","PBI",64.00,112.00,
1,"DL","PBI","ATL",168.00,148.00,
1,"DL","MCO","LAX",0.00,-15.00,
1,"DL","FLL","LGA",5.00,-19.00,
1,"DL","ATL","MCO",3.00,4.00,
1,"DL","ATL","PNS",46.00,34.00,
1,"DL","MSP","RSW",2.00,-22.00,
1,"DL","RSW","MSP",-6.00,-16.00,
1,"DL","MCO","ATL",-6.00,-18.00,
1,"DL","TPA","MSP",-5.00,-11.00,
1,"DL","LGA","FLL",-8.00,-27.00,
1,"DL","FLL","DTW",-6.00,-20.00,
1,"DL","MSP","TPA",-5.00,-34.00,
1,"DL","MCO","ATL",-5.00,-18.00,
1,"DL","FLL","LGA",0.00,-17.00,
1,"DL","TPA","MSP",-3.00,-16.00,
1,"DL","ATL","SRQ",-3.00,-8.00,
1,"DL","SRQ","ATL",-9.00,-6.00,
1,"DL","LGA","MIA",-1.00,-24.00,
1,"DL","BOS","FLL",223.00,223.00,
1,"DL","PBI","JFK",21.00,-3.00,
1,"DL","PBI","JFK",15.00,-10.00,
1,"DL","MSP","TPA",-3.00,-19.00,
1,"DL","MIA","JFK",1.00,-13.00,
1,"DL","ATL","MIA",0.00,2.00,
1,"DL","MIA","ATL",0.00,-1.00,
1,"DL","ATL","RSW",-3.00,21.00,
1,"DL","RSW","ATL",33.00,20.00,
1,"DL","PBI","JFK",-6.00,-31.00,
1,"DL","ATL","RSW",2.00,2.00,
1,"DL","RSW","ATL",-2.00,0.00,
1,"DL","SLC","MCO",-2.00,-21.00,
1,"DL","ATL","MIA",-3.00,-5.00,
1,"DL","ATL","JAX",0.00,-12.00,
1,"DL","ATL","JAX",76.00,93.00,
1,"DL","JAX","ATL",94.00,79.00,
1,"DL","FLL","BOS",244.00,229.00,
1,"DL","ATL","FLL",-1.00,44.00,
1,"DL","FLL","ATL",38.00,38.00,
1,"DL","ATL","FLL",88.00,141.00,
1,"DL","DTW","MIA",-4.00,4.00,
1,"DL","TPA","LGA",6.00,-19.00,
1,"DL","MCO","JFK",-2.00,-20.00,
1,"DL","MCO","JFK",-5.00,-25.00,
1,"DL","ATL","MIA",39.00,33.00,
1,"DL","MIA","ATL",23.00,4.00,
1,"DL","TPA","ATL",0.00,-8.00,
1,"DL","LGA","TPA",-5.00,5.00,
1,"DL","MCO","ATL",52.00,37.00,
1,"DL","PBI","LGA",13.00,-5.00,
1,"DL","LGA","MIA",6.00,-2.00,
1,"DL","ATL","TPA",1.00,4.00,
1,"DL","PBI","LGA",36.00,35.00,
1,"DL","FLL","DTW",2.00,0.00,
1,"DL","ATL","MCO",-4.00,1.00,
1,"DL","MCO","ATL",11.00,9.00,
1,"DL","MCO","MSP",0.00,-3.00,
1,"DL","MSP","MCO",-6.00,-20.00,
1,"DL","FLL","DTW",149.00,145.00,
1,"DL","ATL","VPS",20.00,7.00,
1,"DL","RSW","LGA",-6.00,-21.00,
1,"DL","FLL","ATL",-3.00,-8.00,
1,"DL","DTW","PBI",65.00,82.00,
1,"DL","PBI","DTW",88.00,72.00,
1,"DL","MIA","ATL",-3.00,-10.00,
1,"DL","SEA","FLL",19.00,3.00,
1,"DL","LGA","RSW",41.00,16.00,
1,"DL","SRQ","LGA",-8.00,-22.00,
1,"DL","DTW","TPA",-2.00,-18.00,
1,"DL","TPA","DTW",52.00,33.00,
1,"DL","LGA","TPA",-7.00,-38.00,
1,"DL","ATL","JAX",-3.00,-11.00,
1,"DL","JAX","ATL",-6.00,-24.00,
1,"DL","ATL","MCO",13.00,14.00,
1,"DL","MCO","ATL",49.00,39.00,
1,"DL","LGA","MIA",-3.00,-2.00,
1,"DL","MIA","ATL",40.00,26.00,
1,"DL","JAX","ATL",-2.00,-15.00,
1,"DL","LGA","FLL",-5.00,-27.00,
1,"DL","ATL","MIA",12.00,1.00,
1,"DL","ATL","PBI",-1.00,-1.00,
1,"DL","ATL","MIA",0.00,-2.00,
1,"DL","MIA","DTW",-3.00,-21.00,
1,"DL","ATL","MIA",7.00,10.00,
1,"DL","MIA","ATL",2.00,26.00,
1,"DL","ATL","FLL",0.00,3.00,
1,"DL","FLL","ATL",6.00,7.00,
1,"DL","PBI","ATL",-2.00,-6.00,
1,"DL","DTW","FLL",96.00,70.00,
1,"DL","LGA","FLL",23.00,-4.00,
1,"DL","MCO","JFK",-2.00,-25.00,
1,"DL","LGA","FLL",-6.00,-20.00,
1,"DL","ATL","PBI",62.00,57.00,
1,"DL","LGA","MCO",-1.00,3.00,
1,"DL","ATL","TPA",-1.00,-4.00,
1,"DL","RSW","JFK",-5.00,-15.00,
1,"DL","ATL","TPA",89.00,111.00,
1,"DL","TPA","ATL",31.00,26.00,
1,"DL","DTW","FLL",80.00,103.00,
1,"DL","FLL","DTW",98.00,116.00,
1,"DL","ATL","TPA",10.00,-1.00,
1,"DL","FLL","ATL",-2.00,0.00,
1,"DL","TPA","ATL",-1.00,-5.00,
1,"DL","TPA","LGA",5.00,-24.00,
1,"DL","ATL","MCO",-1.00,0.00,
1,"DL","MIA","LGA",-4.00,-20.00,
1,"DL","SLC","FLL",25.00,7.00,
1,"DL","ATL","FLL",35.00,30.00,
1,"DL","MCO","DTW",-9.00,-18.00,
1,"DL","MCO","LAX",0.00,17.00,
1,"DL","MIA","LGA",-4.00,-24.00,
1,"DL","ATL","MCO",13.00,8.00,
1,"DL","MCO","ATL",11.00,-9.00,
1,"DL","JFK","MIA",-2.00,-19.00,
1,"DL","DTW","RSW",0.00,-11.00,
1,"DL","RSW","DTW",13.00,9.00,
1,"DL","FLL","JFK",-4.00,-27.00,
1,"DL","JFK","MIA",6.00,-1.00,
1,"DL","DTW","TPA",-2.00,-13.00,
1,"DL","TPA","DTW",-6.00,-18.00,
1,"DL","SRQ","ATL",-6.00,-21.00,
1,"DL","PNS","ATL",-6.00,36.00,
1,"DL","LGA","TPA",-3.00,-4.00,
1,"DL","ATL","FLL",0.00,3.00,
1,"DL","FLL","ATL",-2.00,-9.00,
1,"DL","RSW","BOS",3.00,-15.00,
1,"DL","LGA","FLL",-3.00,-18.00,
1,"DL","PBI","ATL",15.00,8.00,
1,"DL","ATL","SRQ",-1.00,-4.00,
1,"DL","SRQ","ATL",-5.00,-8.00,
1,"DL","LGA","TPA",-3.00,3.00,
1,"DL","LGA","MCO",-1.00,6.00,
1,"DL","ATL","JAX",14.00,4.00,
1,"DL","JAX","ATL",0.00,-10.00,
1,"DL","ATL","ECP",17.00,3.00,
1,"DL","ATL","TPA",0.00,-7.00,
1,"DL","MIA","DTW",-2.00,-20.00,
1,"DL","LGA","FLL",8.00,-9.00,
1,"DL","FLL","JFK",12.00,-6.00,
1,"DL","JFK","FLL",-2.00,-9.00,
1,"DL","FLL","ATL",-3.00,-9.00,
1,"DL","ATL","FLL",5.00,1.00,
1,"DL","ATL","TPA",26.00,21.00,
1,"DL","ATL","RSW",8.00,0.00,
1,"DL","ATL","FLL",-2.00,2.00,
1,"DL","ATL","RSW",-2.00,-3.00,
1,"DL","RSW","ATL",8.00,7.00,
1,"DL","RSW","ATL",-5.00,-17.00,
1,"DL","ATL","JAX",-2.00,-4.00,
1,"DL","JAX","ATL",-2.00,-23.00,
1,"DL","LGA","FLL",35.00,20.00,
1,"DL","LGA","PBI",-5.00,-25.00,
1,"DL","SRQ","ATL",-9.00,-11.00,
1,"DL","PBI","LGA",39.00,10.00,
1,"DL","ATL","TPA",-5.00,-10.00,
1,"DL","TPA","ATL",-9.00,-19.00,
1,"DL","ATL","MIA",-2.00,-1.00,
1,"DL","FLL","LGA",23.00,18.00,
1,"DL","ATL","DAB",-1.00,16.00,
1,"DL","DAB","ATL",16.00,,
1,"DL","ATL","FLL",-2.00,1.00,
1,"DL","FLL","ATL",-6.00,-17.00,
1,"DL","MCO","BOS",3.00,-13.00,
1,"DL","ATL","FLL",46.00,43.00,
1,"DL","FLL","ATL",35.00,21.00,
1,"DL","PBI","LGA",-2.00,1.00,
1,"DL","ATL","RSW",-3.00,-17.00,
1,"DL","RSW","ATL",-6.00,-27.00,
1,"DL","ATL","MIA",-3.00,-7.00,
1,"DL","MIA","ATL",21.00,5.00,
1,"DL","PBI","DTW",57.00,37.00,
1,"DL","MIA","LGA",21.00,-14.00,
1,"DL","MIA","ATL",-7.00,-23.00,
1,"DL","JFK","JAX",-3.00,-1.00,
1,"DL","JAX","ATL",-6.00,-17.00,
1,"DL","FLL","ATL",-4.00,1.00,
1,"DL","PBI","ATL",4.00,-3.00,
1,"DL","CVG","RSW",-3.00,3.00,
1,"DL","RSW","CVG",-2.00,-15.00,
1,"DL","LGA","PBI",13.00,7.00,
1,"DL","ATL","DAB",17.00,10.00,
1,"DL","DTW","FLL",-7.00,-12.00,
1,"DL","ATL","FLL",0.00,-3.00,
1,"DL","FLL","ATL",-5.00,-4.00,
1,"DL","FLL","MSP",39.00,61.00,
1,"DL","MSP","FLL",-2.00,-10.00,
1,"DL","JFK","FLL",-1.00,-3.00,
1,"DL","TPA","JFK",-2.00,-20.00,
1,"DL","FLL","LGA",12.00,-6.00,
1,"DL","RSW","DTW",-8.00,-19.00,
1,"DL","DTW","RSW",-4.00,-1.00,
1,"DL","RSW","DTW",-6.00,-13.00,
1,"DL","LAX","MIA",5.00,-18.00,
1,"DL","MCO","ATL",-7.00,-17.00,
1,"DL","ATL","MLB",1.00,22.00,
1,"DL","MLB","ATL",34.00,18.00,
1,"DL","ATL","MLB",11.00,7.00,
1,"DL","TPA","DTW",-2.00,-14.00,
1,"DL","DTW","MCO",-3.00,-10.00,
1,"DL","MCO","DTW",-4.00,-18.00,
1,"DL","DTW","MCO",3.00,-7.00,
1,"DL","MCO","DTW",-2.00,-7.00,
1,"DL","DTW","MIA",-5.00,-12.00,
1,"DL","CVG","FLL",-5.00,10.00,
1,"DL","FLL","CVG",8.00,8.00,
1,"DL","DTW","MIA",-4.00,-42.00,
1,"DL","MLB","ATL",-3.00,-10.00,
1,"DL","RSW","LGA",-3.00,-23.00,
1,"DL","DTW","TPA",-5.00,-39.00,
1,"DL","TPA","DTW",0.00,-1.00,
1,"DL","ATL","TLH",-3.00,-14.00,
1,"DL","ATL","MCO",22.00,20.00,
1,"DL","MCO","ATL",18.00,19.00,
1,"DL","ATL","DAB",-9.00,-19.00,
1,"DL","JFK","TPA",-7.00,-13.00,
1,"DL","MCO","JFK",5.00,-5.00,
1,"DL","SLC","MCO",-8.00,-33.00,
1,"DL","ATL","TPA",-5.00,-6.00,
1,"DL","TPA","ATL",-6.00,-4.00,
1,"DL","FLL","LGA",-6.00,9.00,
1,"DL","JFK","MCO",2.00,22.00,
1,"DL","TPA","LGA",10.00,-7.00,
1,"DL","MCO","LGA",2.00,-17.00,
1,"DL","JFK","MCO",3.00,-7.00,
